Name,URL,Position,HallOfFame,TotalYears,LastYear,Active
Avery Monfort,/M/MonfAv20.htm,WB,0,1,1941,False
Bucky Moore,/M/MoorBu21.htm,DB-HB-WB,0,2,1933,False
Cliff Moore,/M/MoorCl20.htm,WB-DB,0,1,1934,False
Dinty Moore,/M/MoorDi20.htm,WB-BB,0,1,1927,False
Wilbur Moore,/M/MoorWi20.htm,WB-HB-DB-FB,0,8,1946,False
Jack Morlock,/M/MorlJa20.htm,WB,0,1,1940,False
Chief Mullen,/M/MullCh20.htm,WB,0,1,1921,False
Lee Mulleneaux,/M/MullLe20.htm,C-WB,0,7,1938,False
Ralph Nairan,/N/NairRa20.htm,E-WB,0,1,1926,False
Ed Nason,/N/NasoEd20.htm,T-WB,0,2,1923,False
Jim Neill,/N/NeilJi20.htm,FB-WB,0,3,1939,False
Phil Nesser,/N/NessPh20.htm,G-T-WB,0,2,1921,False
Obie Newman,/N/NewmOb20.htm,E-TB-WB,0,2,1926,False
Al Nichelini,/N/NichAl20.htm,WB-HB,0,2,1936,False
Fanny Niehaus,/N/NiehFa20.htm,WB-BB,0,2,1926,False
 Nielson,/N/Nielxx20.htm,WB,0,1,1924,False
Jack Nix,/N/NixxJa20.htm,WB,0,1,1940,False
Dave Noble,/N/NoblDa20.htm,WB,0,2,1925,False
Will Norman,/N/NormWi20.htm,WB-TB,0,1,1928,False
Ray Norton,/N/NortRa20.htm,WB,0,1,1925,False
Clem Nugent,/N/NugeCl20.htm,FB-WB,0,1,1924,False
Jack O'Hearn,/O/OHeaJa20.htm,WB,0,2,1921,False
Tip O'Neill,/O/ONeiTi20.htm,WB,0,1,1922,False
Arnie Oehlrich,/O/OehlAr20.htm,WB-BB,0,2,1929,False
 Ohmer,/O/Ohmexx20.htm,WB,0,1,1921,False
Elmer Oliphant,/O/OlipEl20.htm,WB-TB,0,2,1921,False
Bob Padan,/P/PadaBo20.htm,TB-WB,0,1,1922,False
Louie Pahl,/P/PahlLo20.htm,WB-FB,0,2,1924,False
Mike Palm,/P/PalmMi20.htm,BB-WB,0,9,1933,False
Chuck Palmer,/P/PalmCh20.htm,BB-WB,0,3,1926,False
