Name,URL,Position,HallOfFame,TotalYears,LastYear,Active,MVP,Pro Bowl,All-Pro,SB Champ,AP PoY
Ernie Barber,/B/BarbEr20.htm,C-LB,0,1,1945,False,0,0,0,0,0
Kurt Barber,/B/BarbKu20.htm,LB-DE,0,4,1995,False,0,0,0,0,0
Mark Barber,/B/BarbMa20.htm,FB-LB,0,1,1937,False,0,0,0,0,0
Mike Barber,/B/BarbMi20.htm,LB,0,5,1999,False,0,0,0,0,0
Stew Barber,/B/BarbSt00.htm,T-LB-G,0,9,1969,False,0,5,2,0,0
Shawn Barber,/B/BarbSh20.htm,LB,0,10,2007,False,0,0,0,0,0
Rudy Barber,/B/BarbRu20.htm,LB,0,1,1968,False,0,0,0,0,0
Elmer Barbour,/B/BarbEl20.htm,BB-LB,0,1,1945,False,0,0,0,0,0
John Barefield,/B/BareJo20.htm,LB,0,3,1980,False,0,0,0,0,0
Hub Barker,/B/BarkHu20.htm,B-LB,0,4,1945,False,0,0,0,0,0
Leo Barker,/B/BarkLe20.htm,LB,0,8,1991,False,0,0,0,0,0
Tony Barker,/B/BarkTo20.htm,LB,0,1,1992,False,0,0,0,0,0
Antwan Barnes,/B/BarnAn99.htm,LB,0,8,2014,False,0,0,0,0,0
Brandon Barnes,/B/BarnBr21.htm,LB,0,1,2004,False,0,0,0,0,0
Derrick Barnes,/B/BarnDe20.htm,LB,0,1,1997,False,0,0,0,0,0
Jeff Barnes,/B/BarnJe20.htm,LB,0,11,1987,False,0,0,0,2,0
Pete Barnes,/B/BarnPe20.htm,LB,0,11,1977,False,0,0,0,0,0
Reggie Barnes,/B/BarnRe20.htm,LB,0,3,1995,False,0,0,0,1,0
Rodrigo Barnes,/B/BarnRo20.htm,LB,0,4,1976,False,0,0,0,1,0
Roosevelt Barnes,/B/BarnRo21.htm,LB,0,4,1985,False,0,0,0,0,0
Nick Barnett,/B/BarnNi20.htm,LB,0,11,2013,False,0,0,0,1,0
Micheal Barrow,/B/BarrMi20.htm,LB,0,13,2005,False,0,0,0,0,0
Eric Barton,/B/BartEr20.htm,LB,0,12,2010,False,0,0,0,0,0
Ephesians Bartley,/B/BartEp20.htm,LB,0,1,1992,False,0,0,0,0,0
Rich Baska,/B/BaskRi20.htm,LB,0,2,1977,False,0,0,0,0,0
Robert Bass,/B/BassRo20.htm,LB,0,1,1995,False,0,0,0,0,0
Solomon Bates,/B/BateSo20.htm,LB,0,2,2004,False,0,0,0,0,0
Ted Bates,/B/BateTe20.htm,LB,0,5,1963,False,0,0,0,0,0
Matt Battaglia,/B/BattMa20.htm,LB,0,1,1987,False,0,0,0,0,0
Danny Batten,/B/BattDa99.htm,LB,0,1,2011,False,0,0,0,0,0
Maxie Baughan,/B/BaugMa00.htm,LB,0,15,1974,False,0,9,2,0,0
Steve Baumgartner,/B/BaumSt20.htm,DE-LB,0,7,1979,False,0,0,0,0,0
David Bavaro,/B/BavaDa20.htm,LB,0,5,1994,False,0,0,0,0,0
Ed Beard,/B/BearEd20.htm,LB,0,8,1972,False,0,0,0,0,0
Al Beauchamp,/B/BeauAl20.htm,LB,0,9,1976,False,0,0,0,0,0
Ed Beatty,/B/BeatEd20.htm,C-LB,0,7,1961,False,0,0,0,0,0
Aubrey Beavers,/B/BeavAu20.htm,LB,0,3,1996,False,0,0,0,0,0
Jordan Beck,/B/BeckJo20.htm,LB,0,2,2007,False,0,0,0,0,0
Doug Becker,/B/BeckDo20.htm,LB,0,1,1978,False,0,0,0,0,0
Darry Beckwith,/B/BeckDa99.htm,LB,0,1,2010,False,0,0,0,0,0
Chuck Bednarik,/B/BednCh00.htm,LB-C,1,14,1962,False,0,8,6,0,0
Tom Bedore,/B/BedoTo20.htm,G-LB,0,1,1944,False,0,0,0,0,0
Bruce Beekley,/B/BeekBr20.htm,LB,0,1,1980,False,0,0,0,0,0
Tom Beer,/B/BeerTo20.htm,LB-RB,0,3,1996,False,0,0,0,0,0
Terry Beeson,/B/BeesTe20.htm,LB,0,6,1982,False,0,0,0,0,0
Monty Beisel,/B/BeisMo20.htm,LB,0,9,2009,False,0,0,0,0,0
Jovan Belcher,/B/BelcJo00.htm,LB,0,4,2012,False,0,0,0,0,0
Anthony Bell,/B/BellAn20.htm,LB,0,7,1992,False,0,0,0,0,0
Beau Bell,/B/BellBe99.htm,LB,0,1,2008,False,0,0,0,0,0
Bobby Bell,/B/BellBo00.htm,LB-DE,1,12,1974,False,0,9,6,1,0
Bobby Bell,/B/BellBo21.htm,LB,0,4,1987,False,0,0,0,0,0
Eddie Bell,/B/BellEd21.htm,DB-LB,0,6,1960,False,0,0,0,0,0
Kendrell Bell,/B/BellKe20.htm,LB,0,7,2007,False,0,1,0,0,0
Marcus Bell,/B/BellMa21.htm,LB,0,3,2002,False,0,0,0,0,0
Todd Bell,/B/BellTo00.htm,DB-LB,0,9,1989,False,0,1,0,0,0
Greg Bellisari,/B/BellGr20.htm,LB,0,2,1998,False,0,0,0,0,0
Marcus Benard,/B/BenaMa00.htm,LB,0,6,2014,False,0,0,0,0,0
Daved Benefield,/B/BeneDa20.htm,LB,0,1,1996,False,0,0,0,0,0
Bill Benjamin,/B/BenjBi20.htm,LB,0,1,1987,False,0,0,0,0,0
Charles Bennett,/B/BennCh21.htm,LB,0,1,2006,False,0,0,0,0,0
Cornelius Bennett,/B/BennCo00.htm,LB,0,14,2000,False,0,5,1,0,0
Jug Bennett,/B/BennJu20.htm,G-LB,0,1,1946,False,0,0,0,0,0
Phil Bennett,/B/BennPh20.htm,LB,0,1,1960,False,0,0,0,0,0
Tony Bennett,/B/BennTo21.htm,DE-LB,0,8,1997,False,0,0,0,0,0
Duane Benson,/B/BensDu20.htm,LB,0,10,1976,False,0,0,0,0,0
Thomas Benson,/B/BensTh20.htm,LB,0,9,1992,False,0,0,0,0,0
Troy Benson,/B/BensTr20.htm,LB,0,4,1989,False,0,0,0,0,0
Kevin Bentley,/B/BentKe20.htm,LB,0,10,2011,False,0,0,0,0,0
Ray Bentley,/B/BentRa20.htm,LB,0,7,1992,False,0,0,0,0,0
Pete Bercich,/B/BercPe20.htm,LB,0,6,2000,False,0,0,0,0,0
Bill Bergey,/B/BergBi00.htm,LB,0,12,1980,False,0,5,2,0,0
Dave Bernard,/B/BernDa20.htm,LB-BB,0,2,1945,False,0,0,0,0,0
Ken Bernich,/B/BernKe20.htm,LB,0,1,1975,False,0,0,0,0,0
Ray Berry,/B/BerrRa20.htm,LB,0,7,1993,False,0,0,0,0,0
Tony Bertuca,/B/BertTo21.htm,LB,0,1,1974,False,0,0,0,0,0
Keith Best,/B/BestKe20.htm,LB,0,1,1972,False,0,0,0,0,0
George Bethune,/B/BethGe20.htm,LB,0,2,1990,False,0,0,0,0,0
Ed Bettridge,/B/BettEd20.htm,LB,0,1,1964,False,0,0,0,0,0
Tom Bettis,/B/BettTo20.htm,LB,0,9,1963,False,0,0,0,0,0
Tom Beutler,/B/BeutTo20.htm,LB,0,2,1971,False,0,0,0,0,0
Duane Bickett,/B/BickDu00.htm,LB,0,12,1996,False,0,1,0,0,0
Greg Biekert,/B/BiekGr20.htm,LB,0,11,2003,False,0,0,0,0,0
Tom Bienemann,/B/BienTo20.htm,DE-E-LB,0,6,1956,False,0,0,0,0,0
John Billman,/B/BillJo20.htm,G-LB-T,0,2,1947,False,0,0,0,0,0
Craig Bingham,/B/BingCr20.htm,LB,0,6,1987,False,0,0,0,0,0
Gregg Bingham,/B/BingGr20.htm,LB,0,12,1984,False,0,0,0,0,0
Bront Bird,/B/BirdBr00.htm,LB,0,3,2013,False,0,0,0,0,0
Desmond Bishop,/B/BishDe99.htm,LB,0,8,2014,False,0,0,0,1,0
Bob Bjorklund,/B/BjorBo20.htm,C-LB-E,0,1,1941,False,0,0,0,0,0
Mel Black,/B/BlacMe20.htm,LB,0,2,1987,False,0,0,0,0,0
Quincy Black,/B/BlacQu99.htm,LB,0,6,2012,False,0,0,0,0,0
Tim Black,/B/BlacTi20.htm,LB,0,1,1977,False,0,0,0,0,0
Chase Blackburn,/B/BlacCh21.htm,LB,0,10,2014,False,0,0,0,2,0
Don Blackmon,/B/BlacDo20.htm,LB,0,7,1987,False,0,0,0,0,0
Darryl Blackstock,/B/BlacDa20.htm,LB,0,7,2011,False,0,0,0,0,0
H.B. Blades,/B/BladH.99.htm,LB,0,4,2010,False,0,0,0,0,0
Matt Blair,/B/BlaiMa00.htm,LB,0,12,1985,False,0,6,1,0,0
Dick Blanchard,/B/BlanDi20.htm,LB,0,1,1972,False,0,0,0,0,0
Greg Blankenship,/B/BlanGr20.htm,LB,0,1,1976,False,0,0,0,1,0
Jerry Blanton,/B/BlanJe20.htm,LB,0,7,1985,False,0,0,0,0,0
Stan Blinka,/B/BlinSt20.htm,LB,0,5,1983,False,0,0,0,0,0
Steve Boadway,/B/BoadSt20.htm,LB,0,1,1987,False,0,0,0,0,0
Adam Bob,/B/BobxAd20.htm,LB,0,1,1989,False,0,0,0,0,0
Hubert Bobo,/B/BoboHu20.htm,LB,0,3,1962,False,0,0,0,0,0
Colby Bockwoldt,/B/BockCo20.htm,LB,0,4,2007,False,0,0,0,0,0
Fred Boensch,/B/BoenFr20.htm,G-LB,0,2,1948,False,0,0,0,0,0
Chuck Boerio,/B/BoerCh20.htm,LB,0,1,1952,False,0,0,0,0,0
Rocky Boiman,/B/BoimRo20.htm,LB,0,8,2009,False,0,0,0,1,0
Kim Bokamper,/B/BokaKi00.htm,DE-LB,0,9,1985,False,0,1,0,0,0
Ned Bolcar,/B/BolcNe20.htm,LB,0,2,1991,False,0,0,0,0,0
Michael Boley,/B/BoleMi20.htm,LB,0,9,2013,False,0,0,0,1,0
Brian Bonner,/B/BonnBr20.htm,LB,0,1,1989,False,0,0,0,0,0
Rik Bonness,/B/BonnRi20.htm,LB,0,4,1979,False,0,0,0,1,0
Chris Bordano,/B/BordCh20.htm,LB,0,3,2000,False,0,0,0,0,0
Ken Bordelon,/B/BordKe20.htm,LB,0,7,1982,False,0,0,0,0,0
Kyle Borland,/B/BorlKy20.htm,LB,0,1,1987,False,0,0,0,0,0
McKinley Boston,/B/BostMc20.htm,DE-LB,0,2,1969,False,0,0,0,0,0
Brian Bosworth,/B/BoswBr20.htm,LB,0,3,1989,False,0,0,0,0,0
Kyle Bosworth,/B/BoswKy00.htm,LB,0,3,2013,False,0,0,0,0,0
Ron Botchan,/B/BotcRo20.htm,LB,0,2,1961,False,0,0,0,0,0
Michael Boulware,/B/BoulMi20.htm,DB-LB,0,4,2007,False,0,0,0,0,0
Peter Boulware,/B/BoulPe00.htm,LB-DE,0,9,2005,False,0,4,0,1,0
Joe Bowden,/B/BowdJo20.htm,LB,0,9,2000,False,0,0,0,0,0
Alvin Bowen,/B/BoweAl99.htm,LB,0,1,2010,False,0,0,0,0,0
Ken Bowen,/B/BoweKe20.htm,LB,0,1,1987,False,0,0,0,0,0
Andy Bowling,/B/BowlAn20.htm,LB,0,1,1967,False,0,0,0,0,0
Charles Bowser,/B/BowsCh20.htm,LB,0,4,1985,False,0,0,0,0,0
Jerome Boyd,/B/BoydJe20.htm,LB,0,1,1983,False,0,0,0,0,0
Thomas Boyd,/B/BoydTh20.htm,LB,0,1,1987,False,0,0,0,0,0
Stephen Boyd,/B/BoydSt00.htm,LB,0,7,2001,False,0,2,0,0,0
Mike Boyda,/B/BoydMi20.htm,LB-FB,0,1,1949,False,0,0,0,0,0
Brant Boyer,/B/BoyeBr20.htm,LB,0,10,2003,False,0,0,0,0,0
Garland Boyette,/B/BoyeGa00.htm,LB-DE,0,11,1972,False,0,2,0,0,0
Tom Braatz,/B/BraaTo20.htm,LB-E,0,4,1960,False,0,0,0,0,0
Danny Brabham,/B/BrabDa20.htm,LB,0,6,1968,False,0,0,0,0,0
Greg Bracelin,/B/BracGr20.htm,LB,0,5,1984,False,0,0,0,0,0
Gary Brackett,/B/BracGa20.htm,LB,0,9,2011,False,0,0,0,1,0
M.L. Brackett,/B/BracM.20.htm,DE-DT-LB,0,3,1958,False,0,0,0,0,0
David Braden,/B/BradDa20.htm,G-LB,0,1,1945,False,0,0,0,0,0
Carlos Bradley,/B/BradCa20.htm,LB,0,7,1987,False,0,0,0,0,0
Ed Bradley,/B/BradEd21.htm,LB,0,7,1978,False,0,0,0,2,0
Melvin Bradley,/B/BradMe20.htm,LB,0,1,1999,False,0,0,0,0,0
Stewart Bradley,/B/BradSt99.htm,LB,0,6,2012,False,0,0,0,0,0
Ed Brady,/B/BradEd22.htm,LB,0,12,1995,False,0,0,0,0,0
Jeff Brady,/B/BradJe20.htm,LB,0,9,1999,False,0,0,0,0,0
John Bramlett,/B/BramJo00.htm,LB,0,7,1971,False,0,2,0,0,0
